-2.8186,-2.4011,1
-3.4304,-1.864,1
-4.0097,-1.3055,1
-4.5194,-0.72287,1
-4.9257,-0.11586,1
-5.2011,0.51122,1
-5.3265,1.1479,1
-5.2934,1.777,1
-5.1039,2.3752,1
-4.7713,2.9151,1
-4.3182,3.3679,1
-3.7752,3.7072,1
-3.1777,3.9128,1
-2.5635,3.9739,1
-1.9688,3.8921,1
-1.4259,3.6817,1
-0.96011,3.3698,1
-0.58771,2.9939,1
-0.31495,2.5982,1
-0.13764,2.229,1
-0.041821,1.9294,1
-0.0053067,1.7343,1
0,1.6667,1
0.0053067,1.7343,1
0.041821,1.9294,1
0.13764,2.229,1
0.31495,2.5982,1
0.58771,2.9939,1
0.96011,3.3698,1
1.4259,3.6817,1
1.9688,3.8921,1
2.5635,3.9739,1
3.1777,3.9128,1
3.7752,3.7072,1
4.3182,3.3679,1
4.7713,2.9151,1
5.1039,2.3752,1
5.2934,1.777,1
5.3265,1.1479,1
5.2011,0.51122,1
4.9257,-0.11586,1
4.5194,-0.72287,1
4.0097,-1.3055,1
3.4304,-1.864,1
2.8186,-2.4011,1
2.2116,-2.9191,1
1.6436,-3.4185,1
1.1432,-3.8958,1
0.73061,-4.343,1
0.41633,-4.7483,1
0.20049,-5.097,1
0.073038,-5.3737,1
0.014989,-5.5641,1
0.00038342,-5.6577,1
-0.0010609,-5.6491,1
-0.020935,-5.5386,1
-0.088998,-5.3328,1
-0.23021,-5.043,1
-0.46217,-4.6837,1
-0.79327,-4.2704,1
-1.2217,-3.8174,1
-1.7351,-3.336,1
-2.3118,-2.8333,1
-2.9221,-2.3122,1
-3.5311,-1.7717,1
-4.1013,-1.2093,1
-4.5958,-0.62246,1
-4.9818,-0.011617,1
-5.233,0.61799,1
-5.3321,1.2548,1
-5.2722,1.8804,1
-5.0575,2.4709,1
-4.7027,2.9981,1
-4.2322,3.4335,1
-3.6775,3.7515,1
-3.0746,3.9333,1
-2.4612,3.97,1
-1.8731,3.8651,1
-1.3416,3.6354,1
-0.89066,3.3099,1
-0.53486,2.9275,1
-0.27873,2.5331,1
-0.11635,2.1727,1
-0.032239,1.8885,1
-0.0030594,1.7136,1
2.5352e-005,1.6686,1
0.0084436,1.7587,1
0.053093,1.9733,1
0.16127,2.2874,1
0.3539,2.6642,1
0.6434,3.0598,1
1.0322,3.4278,1
1.5124,3.725,1
2.066,3.9154,1
2.6663,3.9739,1
3.2804,3.8881,1
3.8713,3.659,1
4.4016,3.299,1
4.8363,2.8296,1
5.1463,2.2779,1
5.3101,1.6727,1
5.3164,1.0408,1
5.1649,0.40474,1
4.8659,-0.21952,1
4.4401,-0.82258,1
3.9162,-1.4011,1
3.3288,-1.9558,1
2.7152,-2.4895,1
2.1125,-3.0045,1
1.5541,-3.5005,1
1.0673,-3.9734,1
0.67076,-4.4145,1
0.37331,-4.8113,1
0.17329,-5.149,1
0.059057,-5.4121,1
0.010281,-5.5868,1
8.1108e-005,-5.6635,1
-0.0022636,-5.6375,1
-0.028255,-5.5104,1
-0.10704,-5.2896,1
-0.26251,-4.9871,1
-0.51083,-4.6176,1
-0.85871,-4.1966,1
10.859,2.1966,2
10.511,2.6176,2
10.263,2.9871,2
10.107,3.2896,2
10.028,3.5104,2
10.002,3.6375,2
9.9999,3.6635,2
9.9897,3.5868,2
9.9409,3.4121,2
9.8267,3.149,2
9.6267,2.8113,2
9.3292,2.4145,2
8.9327,1.9734,2
8.4459,1.5005,2
7.8875,1.0045,2
7.2848,0.48947,2
6.6712,-0.044238,2
6.0838,-0.59894,2
5.5599,-1.1774,2
5.1341,-1.7805,2
4.8351,-2.4047,2
4.6836,-3.0408,2
4.6899,-3.6727,2
4.8537,-4.2779,2
5.1637,-4.8296,2
5.5984,-5.299,2
6.1287,-5.659,2
6.7196,-5.8881,2
7.3337,-5.9739,2
7.934,-5.9154,2
8.4876,-5.725,2
8.9678,-5.4278,2
9.3566,-5.0598,2
9.6461,-4.6642,2
9.8387,-4.2874,2
9.9469,-3.9733,2
9.9916,-3.7587,2
10,-3.6686,2
10.003,-3.7136,2
10.032,-3.8885,2
10.116,-4.1727,2
10.279,-4.5331,2
10.535,-4.9275,2
10.891,-5.3099,2
11.342,-5.6354,2
11.873,-5.8651,2
12.461,-5.97,2
13.075,-5.9333,2
13.677,-5.7515,2
14.232,-5.4335,2
14.703,-4.9981,2
15.057,-4.4709,2
15.272,-3.8804,2
15.332,-3.2548,2
15.233,-2.618,2
14.982,-1.9884,2
14.596,-1.3775,2
14.101,-0.79072,2
13.531,-0.22829,2
12.922,0.31215,2
12.312,0.83331,2
11.735,1.336,2
11.222,1.8174,2
10.793,2.2704,2
10.462,2.6837,2
10.23,3.043,2
10.089,3.3328,2
10.021,3.5386,2
10.001,3.6491,2
9.9996,3.6577,2
9.985,3.5641,2
9.927,3.3737,2
9.7995,3.097,2
9.5837,2.7483,2
9.2694,2.343,2
8.8568,1.8958,2
8.3564,1.4185,2
7.7884,0.91914,2
7.1814,0.40107,2
6.5696,-0.13596,2
5.9903,-0.69449,2
5.4806,-1.2771,2
5.0743,-1.8841,2
4.7989,-2.5112,2
4.6735,-3.1479,2
4.7066,-3.777,2
4.8961,-4.3752,2
5.2287,-4.9151,2
5.6818,-5.3679,2
6.2248,-5.7072,2
6.8223,-5.9128,2
7.4365,-5.9739,2
8.0312,-5.8921,2
8.5741,-5.6817,2
9.0399,-5.3698,2
9.4123,-4.9939,2
9.685,-4.5982,2
9.8624,-4.229,2
9.9582,-3.9294,2
9.9947,-3.7343,2
10,-3.6667,2
10.005,-3.7343,2
10.042,-3.9294,2
10.138,-4.229,2
10.315,-4.5982,2
10.588,-4.9939,2
10.96,-5.3698,2
11.426,-5.6817,2
11.969,-5.8921,2
12.563,-5.9739,2
13.178,-5.9128,2
13.775,-5.7072,2
14.318,-5.3679,2
14.771,-4.9151,2
15.104,-4.3752,2
15.293,-3.777,2
15.327,-3.1479,2
15.201,-2.5112,2
14.926,-1.8841,2
14.519,-1.2771,2
14.01,-0.69449,2
13.43,-0.13596,2
12.819,0.40107,2
12.212,0.91914,2
11.644,1.4185,2
11.143,1.8958,2
10.731,2.343,2
10.416,2.7483,2
10.2,3.097,2
10.073,3.3737,2
10.015,3.5641,2
10,3.6577,2
9.9989,3.6491,2
9.9791,3.5386,2
9.911,3.3328,2
9.7698,3.043,2
9.5378,2.6837,2
9.2067,2.2704,2
8.7783,1.8174,2
8.2649,1.336,2
7.6882,0.83331,2
7.0779,0.31215,2
6.4689,-0.22829,2
5.8987,-0.79072,2
5.4042,-1.3775,2
5.0182,-1.9884,2
4.767,-2.618,2
4.6679,-3.2548,2
4.7278,-3.8804,2
4.9425,-4.4709,2
5.2973,-4.9981,2
5.7678,-5.4335,2
6.3225,-5.7515,2
6.9254,-5.9333,2
7.5388,-5.97,2
8.1269,-5.8651,2
8.6584,-5.6354,2
9.1093,-5.3099,2
9.4651,-4.9275,2
9.7213,-4.5331,2
9.8837,-4.1727,2
9.9678,-3.8885,2
9.9969,-3.7136,2
10,-3.6686,2
10.008,-3.7587,2
10.053,-3.9733,2
10.161,-4.2874,2
10.354,-4.6642,2
10.643,-5.0598,2
11.032,-5.4278,2
11.512,-5.725,2
12.066,-5.9154,2
12.666,-5.9739,2
13.28,-5.8881,2
13.871,-5.659,2
14.402,-5.299,2
14.836,-4.8296,2
15.146,-4.2779,2
15.31,-3.6727,2
15.316,-3.0408,2
15.165,-2.4047,2
14.866,-1.7805,2
14.44,-1.1774,2
13.916,-0.59894,2
13.329,-0.044238,2
12.715,0.48947,2
12.112,1.0045,2
11.554,1.5005,2
11.067,1.9734,2
10.671,2.4145,2
10.373,2.8113,2
10.173,3.149,2
10.059,3.4121,2
10.01,3.5868,2
10,3.6635,2
9.9977,3.6375,2
9.9717,3.5104,2
9.893,3.2896,2
9.7375,2.9871,2
9.4892,2.6176,2
9.1413,2.1966,2
